size,run,suite,method,time_s,time_ms
2097152,9,scan,scan_cpu_non_pow2,0.9766,976.6
2097152,9,scan,scan_naive_pow2,1.78499,1784.99
2097152,9,scan,scan_naive_non_pow2,2.28851,2288.51
2097152,9,scan,scan_work_efficient_pow2,0.662272,662.2719999999999
2097152,9,scan,scan_work_efficient_non_pow2,0.650272,650.2719999999999
2097152,9,scan,scan_thrust_pow2,0.643072,643.072
2097152,9,scan,scan_thrust_non_pow2,0.562176,562.176
2097152,9,compact,compact_cpu_without_scan_pow2,3.5533,3553.3
2097152,9,compact,compact_cpu_without_scan_non_pow2,3.5475,3547.5
2097152,9,compact,compact_cpu_with_scan,6.1091,6109.099999999999
2097152,9,compact,compact_work_efficient_pow2,1.47894,1478.9399999999998
2097152,9,compact,compact_work_efficient_non_pow2,0.971776,971.776
2097152,10,scan,scan_cpu_pow2,1.0233,1023.3000000000001
2097152,10,scan,scan_cpu_non_pow2,0.9828,982.8
2097152,10,scan,scan_naive_pow2,2.16378,2163.78
2097152,10,scan,scan_naive_non_pow2,1.69619,1696.19
2097152,10,scan,scan_work_efficient_pow2,0.733248,733.248
2097152,10,scan,scan_work_efficient_non_pow2,0.596992,596.992
2097152,10,scan,scan_thrust_pow2,0.548864,548.864
2097152,10,scan,scan_thrust_non_pow2,0.559104,559.104
2097152,10,compact,compact_cpu_without_scan_pow2,3.5766,3576.6
2097152,10,compact,compact_cpu_without_scan_non_pow2,3.5256,3525.6
2097152,10,compact,compact_cpu_with_scan,6.4474,6447.4
2097152,10,compact,compact_work_efficient_pow2,1.3208,1320.8
2097152,10,compact,compact_work_efficient_non_pow2,1.00352,1003.52
4194304,1,scan,scan_cpu_pow2,2.18,2180.0
4194304,1,scan,scan_cpu_non_pow2,2.2165,2216.5
4194304,1,scan,scan_naive_pow2,3.2249,3224.9
4194304,1,scan,scan_naive_non_pow2,3.21805,3218.0499999999997
4194304,1,scan,scan_work_efficient_pow2,0.958336,958.336
4194304,1,scan,scan_work_efficient_non_pow2,0.843776,843.776
4194304,1,scan,scan_thrust_pow2,0.664576,664.5759999999999
4194304,1,scan,scan_thrust_non_pow2,0.81408,814.08
4194304,1,compact,compact_cpu_without_scan_pow2,7.2458,7245.8
4194304,1,compact,compact_cpu_without_scan_non_pow2,7.1916,7191.6
4194304,1,compact,compact_cpu_with_scan,12.6813,12681.300000000001
4194304,1,compact,compact_work_efficient_pow2,1.58509,1585.0900000000001
4194304,1,compact,compact_work_efficient_non_pow2,1.31994,1319.9399999999998
4194304,2,scan,scan_cpu_pow2,1.9014,1901.4
4194304,2,scan,scan_cpu_non_pow2,2.1376,2137.6
4194304,2,scan,scan_naive_pow2,3.84598,3845.98
4194304,2,scan,scan_naive_non_pow2,3.12982,3129.82
4194304,2,scan,scan_work_efficient_pow2,1.05837,1058.3700000000001
4194304,2,scan,scan_work_efficient_non_pow2,1.21754,1217.54
4194304,2,scan,scan_thrust_pow2,0.663552,663.552
4194304,2,scan,scan_thrust_non_pow2,0.720896,720.896
4194304,2,compact,compact_cpu_without_scan_pow2,7.1029,7102.9
4194304,2,compact,compact_cpu_without_scan_non_pow2,7.1129,7112.9
4194304,2,compact,compact_cpu_with_scan,16.594,16594.0
4194304,2,compact,compact_work_efficient_pow2,1.90944,1909.44
4194304,2,compact,compact_work_efficient_non_pow2,1.29434,1294.3400000000001
4194304,3,scan,scan_cpu_pow2,2.0985,2098.5
4194304,3,scan,scan_cpu_non_pow2,2.1093,2109.3
4194304,3,scan,scan_naive_pow2,3.19302,3193.02
4194304,3,scan,scan_naive_non_pow2,3.23082,3230.82
4194304,3,scan,scan_work_efficient_pow2,1.52906,1529.0600000000002
4194304,3,scan,scan_work_efficient_non_pow2,0.804864,804.864
4194304,3,scan,scan_thrust_pow2,0.673792,673.7919999999999
4194304,3,scan,scan_thrust_non_pow2,0.6144,614.4
4194304,3,compact,compact_cpu_without_scan_pow2,6.9448,6944.8
4194304,3,compact,compact_cpu_without_scan_non_pow2,7.0111,7011.099999999999
4194304,3,compact,compact_cpu_with_scan,12.0462,12046.2
4194304,3,compact,compact_work_efficient_pow2,1.61491,1614.91
4194304,3,compact,compact_work_efficient_non_pow2,1.29126,1291.26
4194304,4,scan,scan_cpu_pow2,2.046,2045.9999999999998
4194304,4,scan,scan_cpu_non_pow2,2.0965,2096.5
4194304,4,scan,scan_naive_pow2,3.24842,3248.42
4194304,4,scan,scan_naive_non_pow2,3.21526,3215.2599999999998
4194304,4,scan,scan_work_efficient_pow2,1.00698,1006.98
4194304,4,scan,scan_work_efficient_non_pow2,0.615424,615.424
4194304,4,scan,scan_thrust_pow2,0.674816,674.8159999999999
4194304,4,scan,scan_thrust_non_pow2,0.684032,684.0319999999999
4194304,4,compact,compact_cpu_without_scan_pow2,6.86,6860.0
4194304,4,compact,compact_cpu_without_scan_non_pow2,6.8863,6886.3
4194304,4,compact,compact_cpu_with_scan,12.5549,12554.9
4194304,4,compact,compact_work_efficient_pow2,1.55798,1557.98
4194304,4,compact,compact_work_efficient_non_pow2,3.02592,3025.92
4194304,5,scan,scan_cpu_pow2,2.2949,2294.9
4194304,5,scan,scan_cpu_non_pow2,2.2026,2202.6
4194304,5,scan,scan_naive_pow2,3.16701,3167.0099999999998
4194304,5,scan,scan_naive_non_pow2,3.74506,3745.06
4194304,5,scan,scan_work_efficient_pow2,0.973408,973.408
4194304,5,scan,scan_work_efficient_non_pow2,0.591872,591.872
4194304,5,scan,scan_thrust_pow2,0.638976,638.976
4194304,5,scan,scan_thrust_non_pow2,0.617472,617.472
4194304,5,compact,compact_cpu_without_scan_pow2,7.2153,7215.3
4194304,5,compact,compact_cpu_without_scan_non_pow2,7.1366,7136.599999999999
4194304,5,compact,compact_cpu_with_scan,12.6805,12680.5
4194304,5,compact,compact_work_efficient_pow2,1.60208,1602.08
4194304,5,compact,compact_work_efficient_non_pow2,1.62918,1629.18
4194304,6,scan,scan_cpu_pow2,2.4326,2432.6
4194304,6,scan,scan_cpu_non_pow2,1.9851,1985.1000000000001
4194304,6,scan,scan_naive_pow2,3.23459,3234.5899999999997
4194304,6,scan,scan_naive_non_pow2,3.22314,3223.14
4194304,6,scan,scan_work_efficient_pow2,1.11504,1115.04
4194304,6,scan,scan_work_efficient_non_pow2,0.85504,855.0400000000001
4194304,6,scan,scan_thrust_pow2,0.657408,657.408
4194304,6,scan,scan_thrust_non_pow2,1.07827,1078.27
4194304,6,compact,compact_cpu_without_scan_pow2,7.1045,7104.5
4194304,6,compact,compact_cpu_without_scan_non_pow2,7.126,7126.0
4194304,6,compact,compact_cpu_with_scan,12.3457,12345.7
4194304,6,compact,compact_work_efficient_pow2,1.57347,1573.47
4194304,6,compact,compact_work_efficient_non_pow2,1.2288,1228.8
4194304,7,scan,scan_cpu_pow2,1.9245,1924.5
4194304,7,scan,scan_cpu_non_pow2,2.0409,2040.9
4194304,7,scan,scan_naive_pow2,3.87283,3872.83
4194304,7,scan,scan_naive_non_pow2,3.12003,3120.0299999999997
4194304,7,scan,scan_work_efficient_pow2,0.97856,978.56
4194304,7,scan,scan_work_efficient_non_pow2,1.51757,1517.5700000000002
4194304,7,scan,scan_thrust_pow2,0.6912,691.2
4194304,7,scan,scan_thrust_non_pow2,0.705536,705.5360000000001
4194304,7,compact,compact_cpu_without_scan_pow2,6.9868,6986.799999999999
4194304,7,compact,compact_cpu_without_scan_non_pow2,7.057,7057.0
4194304,7,compact,compact_cpu_with_scan,12.3065,12306.5
4194304,7,compact,compact_work_efficient_pow2,1.68016,1680.16
4194304,7,compact,compact_work_efficient_non_pow2,1.33222,1332.22
4194304,8,scan,scan_cpu_pow2,2.0329,2032.9
4194304,8,scan,scan_cpu_non_pow2,2.3725,2372.5
4194304,8,scan,scan_naive_pow2,3.29904,3299.0400000000004
4194304,8,scan,scan_naive_non_pow2,3.73277,3732.77
4194304,8,scan,scan_work_efficient_pow2,0.882048,882.048
4194304,8,scan,scan_work_efficient_non_pow2,0.758784,758.784
4194304,8,scan,scan_thrust_pow2,0.75264,752.64
4194304,8,scan,scan_thrust_non_pow2,0.8048,804.8
4194304,8,compact,compact_cpu_without_scan_pow2,7.2324,7232.400000000001
4194304,8,compact,compact_cpu_without_scan_non_pow2,7.15,7150.0
4194304,8,compact,compact_cpu_with_scan,12.6406,12640.599999999999
4194304,8,compact,compact_work_efficient_pow2,1.60282,1602.82
4194304,8,compact,compact_work_efficient_non_pow2,1.28819,1288.19
4194304,9,scan,scan_cpu_pow2,2.2467,2246.7000000000003
4194304,9,scan,scan_cpu_non_pow2,2.1563,2156.2999999999997
4194304,9,scan,scan_naive_pow2,3.71978,3719.78
4194304,9,scan,scan_naive_non_pow2,3.25091,3250.9100000000003
4194304,9,scan,scan_work_efficient_pow2,1.0224,1022.4
4194304,9,scan,scan_work_efficient_non_pow2,0.86528,865.2800000000001
4194304,9,scan,scan_thrust_pow2,0.693248,693.2479999999999
4194304,9,scan,scan_thrust_non_pow2,0.731136,731.136
4194304,9,compact,compact_cpu_without_scan_pow2,7.0871,7087.1
4194304,9,compact,compact_cpu_without_scan_non_pow2,6.7846,6784.6
4194304,9,compact,compact_cpu_with_scan,13.0226,13022.6
4194304,9,compact,compact_work_efficient_pow2,1.77075,1770.75
4194304,9,compact,compact_work_efficient_non_pow2,1.31174,1311.74
4194304,10,scan,scan_cpu_pow2,1.9668,1966.8000000000002
4194304,10,scan,scan_cpu_non_pow2,2.0215,2021.5
4194304,10,scan,scan_naive_pow2,3.80122,3801.22
4194304,10,scan,scan_naive_non_pow2,3.23866,3238.66
4194304,10,scan,scan_work_efficient_pow2,0.9808,980.8
4194304,10,scan,scan_work_efficient_non_pow2,0.723968,723.968
4194304,10,scan,scan_thrust_pow2,0.596992,596.992
4194304,10,scan,scan_thrust_non_pow2,0.801792,801.7919999999999
4194304,10,compact,compact_cpu_without_scan_pow2,7.4832,7483.2
4194304,10,compact,compact_cpu_without_scan_non_pow2,7.1112,7111.2
4194304,10,compact,compact_cpu_with_scan,12.6838,12683.8
4194304,10,compact,compact_work_efficient_pow2,1.99706,1997.06
4194304,10,compact,compact_work_efficient_non_pow2,1.28,1280.0
8388608,1,scan,scan_cpu_pow2,4.1648,4164.799999999999
8388608,1,scan,scan_cpu_non_pow2,4.3179,4317.9
8388608,1,scan,scan_naive_pow2,6.95533,6955.33
8388608,1,scan,scan_naive_non_pow2,6.41062,6410.62
8388608,1,scan,scan_work_efficient_pow2,1.2665,1266.5
8388608,1,scan,scan_work_efficient_non_pow2,0.978944,978.9440000000001
8388608,1,scan,scan_thrust_pow2,0.881664,881.664
8388608,1,scan,scan_thrust_non_pow2,0.887808,887.808
8388608,1,compact,compact_cpu_without_scan_pow2,14.5249,14524.900000000001
8388608,1,compact,compact_cpu_without_scan_non_pow2,14.1581,14158.099999999999
8388608,1,compact,compact_cpu_with_scan,24.7806,24780.6
8388608,1,compact,compact_work_efficient_pow2,2.1585,2158.5
8388608,1,compact,compact_work_efficient_non_pow2,1.93437,1934.37
8388608,2,scan,scan_cpu_pow2,4.0626,4062.6
8388608,2,scan,scan_cpu_non_pow2,4.1356,4135.6
8388608,2,scan,scan_naive_pow2,6.8207,6820.700000000001
8388608,2,scan,scan_naive_non_pow2,6.13306,6133.06
8388608,2,scan,scan_work_efficient_pow2,1.39952,1399.5200000000002
8388608,2,scan,scan_work_efficient_non_pow2,0.828416,828.416
8388608,2,scan,scan_thrust_pow2,0.7936,793.6
8388608,2,scan,scan_thrust_non_pow2,0.923648,923.648
8388608,2,compact,compact_cpu_without_scan_pow2,14.2262,14226.2
8388608,2,compact,compact_cpu_without_scan_non_pow2,13.6921,13692.1
8388608,2,compact,compact_cpu_with_scan,24.4571,24457.100000000002
8388608,2,compact,compact_work_efficient_pow2,2.33824,2338.24
8388608,2,compact,compact_work_efficient_non_pow2,1.80736,1807.3600000000001
8388608,3,scan,scan_cpu_pow2,3.8734,3873.4
8388608,3,scan,scan_cpu_non_pow2,4.1889,4188.900000000001
8388608,3,scan,scan_naive_pow2,6.42112,6421.12
8388608,3,scan,scan_naive_non_pow2,6.72486,6724.86
8388608,3,scan,scan_work_efficient_pow2,1.51571,1515.7099999999998
8388608,3,scan,scan_work_efficient_non_pow2,1.07008,1070.08
8388608,3,scan,scan_thrust_pow2,1.02605,1026.05
8388608,3,scan,scan_thrust_non_pow2,0.935936,935.936
8388608,3,compact,compact_cpu_without_scan_pow2,14.1611,14161.099999999999
8388608,3,compact,compact_cpu_without_scan_non_pow2,14.0538,14053.800000000001
8388608,3,compact,compact_cpu_with_scan,24.7208,24720.8
8388608,3,compact,compact_work_efficient_pow2,2.23578,2235.78
8388608,3,compact,compact_work_efficient_non_pow2,1.94662,1946.6200000000001
8388608,4,scan,scan_cpu_pow2,3.895,3895.0
8388608,4,scan,scan_cpu_non_pow2,4.454,4454.0
8388608,4,scan,scan_naive_pow2,7.00374,7003.74
8388608,4,scan,scan_naive_non_pow2,6.92333,6923.33
8388608,4,scan,scan_work_efficient_pow2,1.72573,1725.73
8388608,4,scan,scan_work_efficient_non_pow2,1.01786,1017.86
8388608,4,scan,scan_thrust_pow2,0.949248,949.2479999999999
8388608,4,scan,scan_thrust_non_pow2,0.948288,948.288
8388608,4,compact,compact_cpu_without_scan_pow2,14.1115,14111.5
8388608,4,compact,compact_cpu_without_scan_non_pow2,13.7728,13772.8
8388608,4,compact,compact_cpu_with_scan,25.3407,25340.699999999997
8388608,4,compact,compact_work_efficient_pow2,2.14582,2145.82
8388608,4,compact,compact_work_efficient_non_pow2,1.92,1920.0
8388608,5,scan,scan_cpu_pow2,4.3684,4368.400000000001
8388608,5,scan,scan_cpu_non_pow2,3.8767,3876.7
8388608,5,scan,scan_naive_pow2,6.36963,6369.63
8388608,5,scan,scan_naive_non_pow2,6.23763,6237.63
8388608,5,scan,scan_work_efficient_pow2,1.98704,1987.04
8388608,5,scan,scan_work_efficient_non_pow2,1.13664,1136.64
8388608,5,scan,scan_thrust_pow2,0.858112,858.112
8388608,5,scan,scan_thrust_non_pow2,0.980992,980.992
8388608,5,compact,compact_cpu_without_scan_pow2,14.0435,14043.5
8388608,5,compact,compact_cpu_without_scan_non_pow2,14.336,14336.0
8388608,5,compact,compact_cpu_with_scan,24.99,24990.0
8388608,5,compact,compact_work_efficient_pow2,2.25568,2255.68
8388608,5,compact,compact_work_efficient_non_pow2,1.9712,1971.2
8388608,6,scan,scan_cpu_pow2,4.5514,4551.400000000001
8388608,6,scan,scan_cpu_non_pow2,4.1218,4121.8
8388608,6,scan,scan_naive_pow2,6.35981,6359.81
8388608,6,scan,scan_naive_non_pow2,6.27021,6270.21
8388608,6,scan,scan_work_efficient_pow2,1.64166,1641.6599999999999
8388608,6,scan,scan_work_efficient_non_pow2,1.11002,1110.02
8388608,6,scan,scan_thrust_pow2,0.843776,843.776
8388608,6,scan,scan_thrust_non_pow2,0.896,896.0
8388608,6,compact,compact_cpu_without_scan_pow2,14.28,14280.0
8388608,6,compact,compact_cpu_without_scan_non_pow2,14.097,14097.0
8388608,6,compact,compact_cpu_with_scan,25.9096,25909.600000000002
8388608,6,compact,compact_work_efficient_pow2,2.17619,2176.19
8388608,6,compact,compact_work_efficient_non_pow2,1.95072,1950.72
8388608,7,scan,scan_cpu_pow2,4.0255,4025.5
8388608,7,scan,scan_cpu_non_pow2,4.1788,4178.8
8388608,7,scan,scan_naive_pow2,6.96211,6962.11
8388608,7,scan,scan_naive_non_pow2,6.14246,6142.46
8388608,7,scan,scan_work_efficient_pow2,1.6569,1656.9
8388608,7,scan,scan_work_efficient_non_pow2,1.00352,1003.52
8388608,7,scan,scan_thrust_pow2,1.08339,1083.39
8388608,7,scan,scan_thrust_non_pow2,0.902176,902.1759999999999
8388608,7,compact,compact_cpu_without_scan_pow2,14.0148,14014.8
8388608,7,compact,compact_cpu_without_scan_non_pow2,13.8375,13837.5
8388608,7,compact,compact_cpu_with_scan,25.2176,25217.600000000002
8388608,7,compact,compact_work_efficient_pow2,2.23869,2238.69
8388608,7,compact,compact_work_efficient_non_pow2,1.92307,1923.0700000000002
8388608,8,scan,scan_cpu_pow2,4.5373,4537.3
8388608,8,scan,scan_cpu_non_pow2,4.2575,4257.5
8388608,8,scan,scan_naive_pow2,7.18739,7187.389999999999
8388608,8,scan,scan_naive_non_pow2,6.75066,6750.66
8388608,8,scan,scan_work_efficient_pow2,1.49405,1494.0500000000002
8388608,8,scan,scan_work_efficient_non_pow2,1.07725,1077.25
8388608,8,scan,scan_thrust_pow2,0.8704,870.4
8388608,8,scan,scan_thrust_non_pow2,1.27795,1277.9499999999998
8388608,8,compact,compact_cpu_without_scan_pow2,13.8218,13821.8
8388608,8,compact,compact_cpu_without_scan_non_pow2,13.7692,13769.199999999999
8388608,8,compact,compact_cpu_with_scan,25.3661,25366.1
8388608,8,compact,compact_work_efficient_pow2,2.46467,2464.67
8388608,8,compact,compact_work_efficient_non_pow2,1.99578,1995.7800000000002
8388608,9,scan,scan_cpu_pow2,4.1012,4101.200000000001
8388608,9,scan,scan_cpu_non_pow2,4.176,4176.0
8388608,9,scan,scan_naive_pow2,6.85757,6857.57
8388608,9,scan,scan_naive_non_pow2,6.13942,6139.42
8388608,9,scan,scan_work_efficient_pow2,1.81488,1814.88
8388608,9,scan,scan_work_efficient_non_pow2,1.23187,1231.8700000000001
8388608,9,scan,scan_thrust_pow2,0.86016,860.1600000000001
8388608,9,scan,scan_thrust_non_pow2,0.973824,973.8240000000001
8388608,9,compact,compact_cpu_without_scan_pow2,13.9876,13987.6
8388608,9,compact,compact_cpu_without_scan_non_pow2,13.8367,13836.7
8388608,9,compact,compact_cpu_with_scan,25.9743,25974.3
8388608,9,compact,compact_work_efficient_pow2,2.13539,2135.3900000000003
8388608,9,compact,compact_work_efficient_non_pow2,1.87597,1875.97
8388608,10,scan,scan_cpu_pow2,4.2186,4218.6
8388608,10,scan,scan_cpu_non_pow2,4.3114,4311.4
8388608,10,scan,scan_naive_pow2,6.96698,6966.9800000000005
8388608,10,scan,scan_naive_non_pow2,6.19072,6190.719999999999
8388608,10,scan,scan_work_efficient_pow2,1.7815,1781.5
8388608,10,scan,scan_work_efficient_non_pow2,1.32608,1326.08
8388608,10,scan,scan_thrust_pow2,0.854016,854.016
8388608,10,scan,scan_thrust_non_pow2,0.940032,940.0319999999999
8388608,10,compact,compact_cpu_without_scan_pow2,13.6961,13696.1
8388608,10,compact,compact_cpu_without_scan_non_pow2,13.8071,13807.1
8388608,10,compact,compact_cpu_with_scan,24.1105,24110.5
8388608,10,compact,compact_work_efficient_pow2,2.30371,2303.71
8388608,10,compact,compact_work_efficient_non_pow2,1.95584,1955.84
16777216,1,scan,scan_cpu_pow2,8.8192,8819.2
16777216,1,scan,scan_cpu_non_pow2,8.6034,8603.400000000001
16777216,1,scan,scan_naive_pow2,13.0046,13004.6
16777216,1,scan,scan_naive_non_pow2,12.4661,12466.1
16777216,1,scan,scan_work_efficient_pow2,1.9721,1972.1
16777216,1,scan,scan_work_efficient_non_pow2,1.86061,1860.6100000000001
16777216,1,scan,scan_thrust_pow2,1.14483,1144.83
16777216,1,scan,scan_thrust_non_pow2,1.11514,1115.14
16777216,1,compact,compact_cpu_without_scan_pow2,27.9313,27931.3
16777216,1,compact,compact_cpu_without_scan_non_pow2,27.4414,27441.4
16777216,1,compact,compact_cpu_with_scan,50.0174,50017.4
16777216,1,compact,compact_work_efficient_pow2,3.39184,3391.84
16777216,1,compact,compact_work_efficient_non_pow2,3.04333,3043.33
16777216,2,scan,scan_cpu_pow2,8.7636,8763.6
16777216,2,scan,scan_cpu_non_pow2,7.9199,7919.900000000001
16777216,2,scan,scan_naive_pow2,12.4361,12436.1
16777216,2,scan,scan_naive_non_pow2,12.269,12269.0
16777216,2,scan,scan_work_efficient_pow2,2.05738,2057.38
16777216,2,scan,scan_work_efficient_non_pow2,1.71418,1714.18
16777216,2,scan,scan_thrust_pow2,1.08237,1082.3700000000001
16777216,2,scan,scan_thrust_non_pow2,1.10182,1101.82
16777216,2,compact,compact_cpu_without_scan_pow2,27.696,27696.0
16777216,2,compact,compact_cpu_without_scan_non_pow2,28.2018,28201.8
16777216,2,compact,compact_cpu_with_scan,51.2568,51256.799999999996
16777216,2,compact,compact_work_efficient_pow2,3.49302,3493.02
16777216,2,compact,compact_work_efficient_non_pow2,2.94298,2942.98
16777216,3,scan,scan_cpu_pow2,8.0591,8059.1
16777216,3,scan,scan_cpu_non_pow2,8.1771,8177.099999999999
16777216,3,scan,scan_naive_pow2,13.0196,13019.6
16777216,3,scan,scan_naive_non_pow2,12.4272,12427.199999999999
16777216,3,scan,scan_work_efficient_pow2,1.9687,1968.6999999999998
16777216,3,scan,scan_work_efficient_non_pow2,1.97018,1970.18
16777216,3,scan,scan_thrust_pow2,1.16838,1168.3799999999999
16777216,3,scan,scan_thrust_non_pow2,1.09875,1098.75
16777216,3,compact,compact_cpu_without_scan_pow2,28.2515,28251.5
16777216,3,compact,compact_cpu_without_scan_non_pow2,28.9084,28908.4
16777216,3,compact,compact_cpu_with_scan,49.4342,49434.2
16777216,3,compact,compact_work_efficient_pow2,3.47747,3477.47
16777216,3,compact,compact_work_efficient_non_pow2,3.17338,3173.3799999999997
16777216,4,scan,scan_cpu_pow2,8.332,8332.0
16777216,4,scan,scan_cpu_non_pow2,8.3742,8374.2
16777216,4,scan,scan_naive_pow2,13.007,13007.0
16777216,4,scan,scan_naive_non_pow2,12.8768,12876.8
16777216,4,scan,scan_work_efficient_pow2,1.87334,1873.34
16777216,4,scan,scan_work_efficient_non_pow2,1.87597,1875.97
16777216,4,scan,scan_thrust_pow2,1.09978,1099.78
16777216,4,scan,scan_thrust_non_pow2,1.0793,1079.3
16777216,4,compact,compact_cpu_without_scan_pow2,28.3906,28390.6
16777216,4,compact,compact_cpu_without_scan_non_pow2,27.9081,27908.100000000002
16777216,4,compact,compact_cpu_with_scan,52.1602,52160.200000000004
16777216,4,compact,compact_work_efficient_pow2,3.37898,3378.98
16777216,4,compact,compact_work_efficient_non_pow2,3.36691,3366.91
16777216,5,scan,scan_cpu_pow2,10.5132,10513.199999999999
16777216,5,scan,scan_cpu_non_pow2,8.6552,8655.2
16777216,5,scan,scan_naive_pow2,13.022,13022.0
16777216,5,scan,scan_naive_non_pow2,12.322,12322.0
16777216,5,scan,scan_work_efficient_pow2,1.91459,1914.59
16777216,5,scan,scan_work_efficient_non_pow2,1.76435,1764.3500000000001
16777216,5,scan,scan_thrust_pow2,1.13869,1138.69
16777216,5,scan,scan_thrust_non_pow2,1.02605,1026.05
16777216,5,compact,compact_cpu_without_scan_pow2,27.9204,27920.4
16777216,5,compact,compact_cpu_without_scan_non_pow2,27.608,27608.0
16777216,5,compact,compact_cpu_with_scan,49.5117,49511.7
16777216,5,compact,compact_work_efficient_pow2,3.37341,3373.41
16777216,5,compact,compact_work_efficient_non_pow2,3.10477,3104.77
16777216,6,scan,scan_cpu_pow2,8.1987,8198.7
16777216,6,scan,scan_cpu_non_pow2,8.6911,8691.1
16777216,6,scan,scan_naive_pow2,13.3701,13370.1
16777216,6,scan,scan_naive_non_pow2,12.4167,12416.7
16777216,6,scan,scan_work_efficient_pow2,2.07562,2075.62
16777216,6,scan,scan_work_efficient_non_pow2,1.84218,1842.1799999999998
16777216,6,scan,scan_thrust_pow2,1.16736,1167.36
16777216,6,scan,scan_thrust_non_pow2,1.16227,1162.27
16777216,6,compact,compact_cpu_without_scan_pow2,27.908,27908.0
16777216,6,compact,compact_cpu_without_scan_non_pow2,27.1709,27170.899999999998
16777216,6,compact,compact_cpu_with_scan,50.3292,50329.2
16777216,6,compact,compact_work_efficient_pow2,3.3727,3372.7
16777216,6,compact,compact_work_efficient_non_pow2,3.21331,3213.31
16777216,7,scan,scan_cpu_pow2,8.5866,8586.6
16777216,7,scan,scan_cpu_non_pow2,8.5128,8512.800000000001
16777216,7,scan,scan_naive_pow2,12.9977,12997.7
16777216,7,scan,scan_naive_non_pow2,12.4143,12414.300000000001
16777216,7,scan,scan_work_efficient_pow2,1.90534,1905.3400000000001
16777216,7,scan,scan_work_efficient_non_pow2,1.72646,1726.46
16777216,7,scan,scan_thrust_pow2,1.12333,1123.33
16777216,7,scan,scan_thrust_non_pow2,1.09978,1099.78
16777216,7,compact,compact_cpu_without_scan_pow2,28.0414,28041.399999999998
16777216,7,compact,compact_cpu_without_scan_non_pow2,27.45,27450.0
16777216,7,compact,compact_cpu_with_scan,52.7391,52739.1
16777216,7,compact,compact_work_efficient_pow2,3.28806,3288.0600000000004
16777216,7,compact,compact_work_efficient_non_pow2,3.01466,3014.6600000000003
16777216,8,scan,scan_cpu_pow2,8.1571,8157.099999999999
16777216,8,scan,scan_cpu_non_pow2,8.2681,8268.1
16777216,8,scan,scan_naive_pow2,12.8949,12894.9
16777216,8,scan,scan_naive_non_pow2,12.4012,12401.199999999999
16777216,8,scan,scan_work_efficient_pow2,1.90502,1905.02
16777216,8,scan,scan_work_efficient_non_pow2,1.72237,1722.37
16777216,8,scan,scan_thrust_pow2,1.08544,1085.44
16777216,8,scan,scan_thrust_non_pow2,1.08032,1080.32
16777216,8,compact,compact_cpu_without_scan_pow2,27.5374,27537.4
16777216,8,compact,compact_cpu_without_scan_non_pow2,28.1366,28136.600000000002
16777216,8,compact,compact_cpu_with_scan,51.9063,51906.3
16777216,8,compact,compact_work_efficient_pow2,3.4713,3471.2999999999997
16777216,8,compact,compact_work_efficient_non_pow2,3.00858,3008.58
16777216,9,scan,scan_cpu_pow2,8.5533,8553.3
16777216,9,scan,scan_cpu_non_pow2,8.4548,8454.800000000001
16777216,9,scan,scan_naive_pow2,13.0243,13024.300000000001
16777216,9,scan,scan_naive_non_pow2,12.3937,12393.7
16777216,9,scan,scan_work_efficient_pow2,1.87325,1873.25
16777216,9,scan,scan_work_efficient_non_pow2,1.82682,1826.8200000000002
16777216,9,scan,scan_thrust_pow2,1.05062,1050.6200000000001
16777216,9,scan,scan_thrust_non_pow2,1.07418,1074.1799999999998
16777216,9,compact,compact_cpu_without_scan_pow2,28.0757,28075.7
16777216,9,compact,compact_cpu_without_scan_non_pow2,28.6645,28664.5
16777216,9,compact,compact_cpu_with_scan,50.3038,50303.8
16777216,9,compact,compact_work_efficient_pow2,3.29414,3294.14
16777216,9,compact,compact_work_efficient_non_pow2,3.10682,3106.8199999999997
16777216,10,scan,scan_cpu_pow2,8.3335,8333.5
16777216,10,scan,scan_cpu_non_pow2,8.0696,8069.599999999999
16777216,10,scan,scan_naive_pow2,14.0056,14005.599999999999
16777216,10,scan,scan_naive_non_pow2,12.3258,12325.8
16777216,10,scan,scan_work_efficient_pow2,2.14918,2149.18
16777216,10,scan,scan_work_efficient_non_pow2,1.89747,1897.47
16777216,10,scan,scan_thrust_pow2,1.08237,1082.3700000000001
16777216,10,scan,scan_thrust_non_pow2,1.08749,1087.49
16777216,10,compact,compact_cpu_without_scan_pow2,27.7936,27793.600000000002
16777216,10,compact,compact_cpu_without_scan_non_pow2,28.9048,28904.800000000003
16777216,10,compact,compact_cpu_with_scan,49.6402,49640.2
16777216,10,compact,compact_work_efficient_pow2,3.37325,3373.25
16777216,10,compact,compact_work_efficient_non_pow2,3.02387,3023.87
33554432,1,scan,scan_cpu_pow2,17.1524,17152.4
33554432,1,scan,scan_cpu_non_pow2,15.4388,15438.800000000001
33554432,1,scan,scan_naive_pow2,25.4122,25412.199999999997
33554432,1,scan,scan_naive_non_pow2,25.2767,25276.7
33554432,1,scan,scan_work_efficient_pow2,3.368,3368.0
33554432,1,scan,scan_work_efficient_non_pow2,3.0464,3046.4
33554432,1,scan,scan_thrust_pow2,1.73869,1738.69
33554432,1,scan,scan_thrust_non_pow2,1.64352,1643.52
33554432,1,compact,compact_cpu_without_scan_pow2,57.015,57015.0
